Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 4, 2018 (Sunday)",1 pm,Away,MSOE,,,,"W,9-0",Recap
"February 9, 2018 (Friday)",7 pm,Home,Wis.-La Crosse,,,,"L,0-9",Recap
"February 16, 2018 (Friday)",6:30 pm,Away,Concordia (Wis.),,,,"W,5-4",Recap
"February 24, 2018 (Saturday)",12 pm,Home,Dubuque,UW-Eau Claire,,,"W,8-1",Recap
"February 24, 2018 (Saturday)",3 pm,Away,Wis.-Eau Claire,,,,"L,0-9",Recap
"March 3, 2018 (Saturday)",7 pm,Away,Wis. Lutheran,,,,"W,8-1",Recap
"March 9, 2018 (Friday)",7 pm,Away,Carroll (Wis.),,,,"L,0-9",Recap
"March 17, 2018 (Saturday)",9 am,Neutral,Colorado Col.,"Orlando, Fla.",,,"L,0-9",Recap
"March 18, 2018 (Sunday)",3 pm,Neutral,Nichols,"Orlando, Fla.",,,"L,1-8",Recap
"March 19, 2018 (Monday)",2:30 pm,Neutral,Elmhurst,"Orlando, Fla.",,,"W,8-1",Recap
"March 24, 2018 (Saturday)",5 pm,Home,Saint Mary's (Minn.),,,,"L,3-6",Recap
"March 30, 2018 (Friday)",7 pm,Neutral,Marian (Wis.),"Oshkosh, Wis.",,,"W,9-0",Recap
"April 7, 2018 (Saturday)",3:30 pm,Home,Grinnell,,,,"L,0-9",Recap
"April 8, 2018 (Sunday)",9 am,Home,Cornell College,,,,"W,6-3",Recap
"April 11, 2018 (Wednesday)",8 pm,Home,St. Norbert,,,,"W,7-2",Recap
"April 14, 2018 (Saturday)",12 pm,Away,Illinois Col.,,,,"W,8-1",Recap
"April 15, 2018 (Sunday)",9 am,Away,Knox,,,,"W,9-0",Recap
"April 15, 2018 (Sunday)",12 pm,Away,Monmouth (Ill.),,,,"W,5-4",Recap
"April 21, 2018 (Saturday)",10 am,Away,Lake Forest,,,,"L,2-7",Recap
"April 22, 2018 (Sunday)",11 am,Away,Ripon,,,,"W,9-0",Recap
"April 27, 2018 (Friday)",10 am,Neutral,Lake Forest,"Madison, Wis.",,,"L,0-5",Recap
"April 28, 2018 (Saturday)",9 am,Neutral,Midwest Conference Championships,"Madison, Wis.",,,,RecapResults
"April 29, 2018 (Sunday)",9 am,Neutral,Midwest Conference Championships,"Madison, Wis.",,,,RecapResults
