Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 26, 2017 (Saturday)",11 a.m.,Home,Alverno College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Exhibition,,
"September 1, 2017 (Friday)",2 p.m.,Neutral,Central College,"Winona, Minn.",,,St. Mary's (Minn.) Sugar Loaf Classic,"W,3-2(16-25, 25-22, 25-20, 23-25, 15-9)",Box ScoreRecapTournament Page
"September 1, 2017 (Friday)",6 p.m.,Neutral,Luther College,"Winona, Minn.",,,St. Mary's (Minn.) Sugar Loaf Classic,"L,0-3(18-25, 13-25, 20-25)",Box ScoreRecapTournament Page
"September 2, 2017 (Saturday)",2 p.m.,Neutral,University of Chicago,"Winona, Minn.",,,St. Mary's (Minn.) Sugar Loaf Classic,"L,0-3(19-25, 18-25, 17-25)",Box ScoreRecapTournament Page
"September 2, 2017 (Saturday)",4 p.m.,Neutral,Minnesota-Morris,"Winona, Minn.",,,St. Mary's (Minn.) Sugar Loaf Classic,"L,0-3(14-25, 20-25, 12-25)",Box ScoreRecapTournament Page
"September 6, 2017 (Wednesday)",7 p.m.,Home,Milwaukee School of Engineering,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"L,1-3(25-22, 15-25, 18-25, 20-25)",Box ScoreRecap
"September 8, 2017 (Friday)",3 p.m.,Away,UW-Stevens Point,"Stevens Point, Wis./ Berg Gym",,,UW-Stevens Point Pointer Invitational,"L,0-3(17-25, 9-25, 8-25)",Box ScoreRecap
"September 8, 2017 (Friday)",5 p.m.,Neutral,Lakeland University,"Stevens Point, Wis./ Berg Gym",,,UW-Stevens Point Pointer Invitational,"W,3-0(25-22, 25-19, 35-33)",Box ScoreRecap
"September 9, 2017 (Saturday)",10 a.m.,Neutral,Edgewood College,"Stevens Point, Wis./ Berg Gym",,,UW-Stevens Point Pointer Invitational,"L,1-3(14-25, 25-22, 22-25, 16-25)",Box ScoreRecap
"September 9, 2017 (Saturday)",2 p.m.,Neutral,Bethel University,"Stevens Point, Wis./ Quandt Gym",,,UW-Stevens Point Pointer Invitational,"L,0-3(16-25, 13-25, 12-25)",Box ScoreRecap
"September 15, 2017 (Friday)",3 p.m.,Home,Marian University,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"W,3-2(25-20, 16-25, 25-20, 20-25, 15-9)",Box ScoreRecapTournament Page
"September 15, 2017 (Friday)",7 p.m.,Home,Carroll University,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"L,0-3(15-25, 21-25, 22-25)",Box ScoreRecapTournament Page
"September 16, 2017 (Saturday)",10 a.m.,Home,Milwaukee School of Engineering,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"L,1-3(22-25, 20-25, 25-17, 24-26)",Box ScoreRecapTournament Page
"September 16, 2017 (Saturday)",2 p.m.,Home,Saint Mary's (Minn.),"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"L,0-3(22-25, 21-25, 12-25)",Box ScoreRecapTournament Page
"September 22, 2017 (Friday)",7 p.m.,Home,UW-River Falls,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Ripon College Quadrangular,"W,3-0(25-18, 25-21, 25-23)",Box ScoreRecapTournament Page
"September 23, 2017 (Saturday)",10 a.m.,Home,Finlandia University,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Ripon College Quadrangular,"W,3-0(26-24, 25-20, 25-22)",Box ScoreRecapTournament Page
"September 23, 2017 (Saturday)",12:30 p.m.,Home,Simpson College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Ripon College Quadrangular,"L,1-3(25-20, 17-25, 16-25, 16-25)",Box ScoreRecapTournament Page
"September 26, 2017 (Tuesday)",7 p.m.,Away,Marian University,"Fond du Lac, Wis.",,,,"L,2-3(15-25, 19-25, 26-24, 25-20, 10-15)",Box ScoreRecap
"September 30, 2017 (Saturday)",11 a.m.,Home,Grinnell College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"W,3-2(19-25, 25-23, 25-23, 24-26, 15-12)",Box ScoreRecap
"October 6, 2017 (Friday)",7 p.m.,Away,Illinois College,"Jacksonville, Ill.",,,,"L,1-3(25-18, 18-25, 20-25, 19-25)",Box ScoreRecap
"October 7, 2017 (Saturday)",1 p.m.,Away,Monmouth College,"Monmouth, Ill.",,,,"W,3-1(25-21, 25-20, 20-25, 25-17)",Box ScoreRecap
"October 10, 2017 (Tuesday)",7 p.m.,Away,St. Norbert College,De Pere. Wis.,,,,"L,0-3(17-25, 17-25, 16-25)",Box ScoreRecap
"October 13, 2017 (Friday)",7 p.m.,Home,Lawrence University,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Play For The Cure,"W,3-1(25-21, 17-25, 25-21, 25-19)",Box ScoreRecap
"October 14, 2017 (Saturday)",1 p.m.,Away,Beloit College,"Beloit, Wis.",,,,"W,3-2(20-25, 25-18, 25-17, 24-26, 16-14)",Box ScoreRecap
"October 20, 2017 (Friday)",7 p.m.,Home,Cornell College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"L,0-3(12-25, 14-25, 14-25)",Box ScoreRecap
"October 21, 2017 (Saturday)",1 p.m.,Home,Knox College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"W,3-1(22-25, 25-23, 25-15, 25-14)",Box ScoreRecap
"October 27, 2017 (Friday)",7 p.m.,Home,Lake Forest College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"L,1-3(25-22, 18-25, 18-25, 20-25)",Box ScoreRecap
"November 3, 2017 (Friday)",4:30 p.m.,Neutral,St. Norbert College,"Mount Vernon, Iowa",,,Midwest Conference Tournament,"L,1-3(26-24, 19-25, 21-25, 17-25)",Box ScoreRecap
