Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2019 (Friday)",5 p.m.,Away,UW-River Falls,"River Falls, Wis.",,,,"L,2-3",Box ScoreRecap
"August 31, 2019 (Saturday)",2 p.m.,Neutral,UW-Stout,"River Falls, Wis.",,,,"L,1-3",Box ScoreRecap
"September 8, 2019 (Sunday)",11 a.m.,Home,Saint Mary's (Minn.),"RIPON, Wis./Prairie Field",,,,"L,0-3",Box ScoreRecap
"September 10, 2019 (Tuesday)",7 p.m.,Away,Marian (Wis.),"Fond du Lac, Wis.",,,,"W,4-3",Box ScoreRecap
"September 14, 2019 (Saturday)",Noon,Home,St. Olaf,"RIPON, Wis./Prairie Field",,,,"L,2-5",Box ScoreRecap
"September 18, 2019 (Wednesday)",4:30 p.m.,Home,UW-Oshkosh,"RIPON, Wis./Prairie Field",,,,"L,3-4",Box ScoreRecap
"September 21, 2019 (Saturday)",1 p.m.,Home,Carroll (Wis.),"RIPON, Wis./Prairie Field",,,,"W,2-0",Box ScoreRecap
"September 24, 2019 (Tuesday)",7 p.m.,Away,UW-Whitewater,"Whitewater, Wis.",,,,"L,0-3",Box ScoreRecap
"September 28, 2019 (Saturday)",11 a.m.,Home,Knox,"RIPON, Wis./Prairie Field",,,,"T,1-1(2OT)",Box ScoreRecap
"September 29, 2019 (Sunday)",11 a.m.,Home,Illinois College,"RIPON, Wis./Prairie Field",,,,"W,1-0",Box ScoreRecap
"October 10, 2019 (Thursday)",4 p.m.,Home,Silver Lake,"RIPON, Wis./Prairie Field",,,,,
"October 13, 2019 (Sunday)",2 p.m.,Away,UW-Eau Claire,"Eau Claire, Wis.",,,,"L,1-6",Box ScoreRecap
"October 19, 2019 (Saturday)",11 a.m.,Away,Grinnell,"Grinnell, Iowa",,,,"L,2-3",Box ScoreRecap
"October 20, 2019 (Sunday)",11 a.m.,Away,Cornell (Iowa),"Mount Vernon, Iowa",,,,"T,2-2(2OT)",Box ScoreRecap
"October 23, 2019 (Wednesday)",6 p.m.,Away,St. Norbert,De Pere. Wis.,,,,"L,1-4",Box ScoreRecap
"October 26, 2019 (Saturday)",11 a.m.,Away,Beloit,"Beloit, Wis.",,,,"L,2-3",Box ScoreRecap
"October 27, 2019 (Sunday)",Noon,Home,Lake Forest,"RIPON, Wis./Prairie Field",,,,"L,1-5",Box ScoreRecap
"October 30, 2019 (Wednesday)",3:30 p.m.,Home,Lawrence,"RIPON, Wis./Prairie Field",,,,"W,4-0",Box ScoreRecap
"November 2, 2019 (Saturday)",9 a.m.,Home,Monmouth (Ill.),"RIPON, Wis.",,,Senior Day,"W,4-3(OT)",Box ScoreRecap
