Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 3, 2019 (Sunday)",1 pm,Away,MSOE,,,,"W,6-3",Recap
"February 9, 2019 (Saturday)",11 am,Away,Carroll (Wis.),,,,"W,5-4",Recap
"February 9, 2019 (Saturday)",3 pm,Away,Carthage,,,,"L,1-8",Recap
"February 15, 2019 (Friday)",7 pm,Home,Concordia Wisconsin,,,,"L,1-8",Recap
"February 16, 2019 (Saturday)",10 am,Away,Lakeland,,,,"W,8-1",Recap
"February 23, 2019 (Saturday)",9 am,Home,Dubuque,,,,"W,9-0",Recap
"February 23, 2019 (Saturday)",11:30 am,Home,Wis.-Eau Claire,,,,"L,0-9",Recap
"March 1, 2019 (Friday)",7 pm,Home,Wis.-La Crosse,,,,"L,0-9",Recap
"March 8, 2019 (Friday)",7 pm,Neutral,Marian (Wis.),"Oshkosh, Wis.",,,"W,9-0",Recap
"March 15, 2019 (Friday)",4 pm,Neutral,Susquehanna,"Orlando, Fla.",,,"L,2-7",Recap
"March 18, 2019 (Monday)",10 am,Neutral,St. Lawrence,"Orlando, Fla.",,,"L,0-9",Recap
"March 19, 2019 (Tuesday)",11:30 am,Neutral,Calvin,"Orlando, Fla.",,,,
"March 19, 2019 (Tuesday)",6:30 pm,Neutral,Western New Eng.,"Orlando, Fla. (USTA National Training Center)",,,,
"March 30, 2019 (Saturday)",8:30 am,Home,Monmouth (Ill.),,,,"W,9-0",Recap
"March 30, 2019 (Saturday)",3:30 pm,Home,Illinois Col.,,,,"L,4-5",Recap
"April 6, 2019 (Saturday)",9 am,Away,Knox,,,,"W,9-0",Recap
"April 6, 2019 (Saturday)",3 pm,Away,Cornell College,,,,"W,5-4",Recap
"April 7, 2019 (Sunday)",9 am,Away,Grinnell,,,,"L,0-9",Recap
"April 14, 2019 (Sunday)",12 pm,Neutral,Lake Forest,"Kenosha, Wis.",,,"W,5-4",Recap
"April 17, 2019 (Wednesday)",8 pm,Away,St. Norbert,,,,"W,7-2",Recap
"April 20, 2019 (Saturday)",11 am,Home,Ripon,,,,"W,7-2",Recap
"April 26, 2019 (Friday)",10 am,Neutral,Lake Forest,"Madison, Wis.",,,"W,6-2",Recap
"April 26, 2019 (Friday)",2:30 pm,Neutral,Grinnell,"Madison, Wis.",,,"L,0-5",Recap
"April 27, 2019 (Saturday)",9 am,Away,Midwest Conference Championships,,,,,Recap
"April 28, 2019 (Sunday)",9 am,Away,Midwest Conference Championships,,,,,Recap
