Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2018 (Friday)",2 pm,Home,Kalamazoo,"Chicago, Ill.",,,"W,3-0",Box ScoreRecap
"August 31, 2018 (Friday)",6 pm,Home,Rose-Hulman,University of Chicago Invitational,,,"W,3-0",Box ScoreRecap
"September 1, 2018 (Saturday)",10 am,Home,Cornell College,,,,"W,3-2",Box ScoreRecap
"September 1, 2018 (Saturday)",12 pm,Home,Albion,,,,"W,3-0",Box ScoreRecap
"September 4, 2018 (Tuesday)",4 pm,Away,North Park,,,,"W,3-2",Box ScoreRecap
"September 4, 2018 (Tuesday)",6 pm,Neutral,Concordia Chicago,"Chicago, Ill.",,,"W,3-0",Recap
"September 8, 2018 (Saturday)",11:30 am,Neutral,St. Norbert,"Oshkosh, Wis.",,,"W,3-0",Box ScoreRecap
"September 8, 2018 (Saturday)",3:30 pm,Away,Wis.-Oshkosh,,,,"W,3-1",Box ScoreRecap
"September 11, 2018 (Tuesday)",7 pm,Home,#11 Illinois Wesleyan,,,,"W,3-1",Box ScoreRecap
"September 14, 2018 (Friday)",4 pm,Neutral,Saint Mary's (Minn.),"Kenosha, Wis.",,,"W,3-0",Box ScoreRecap
"September 14, 2018 (Friday)",8 pm,Away,#19 Carthage,,,,"W,3-1",Box ScoreRecap
"September 15, 2018 (Saturday)",12 pm,Neutral,Concordia Wisconsin,"Kenosha, Wis.",,,"L,1-3",Box ScoreRecap
"September 15, 2018 (Saturday)",2 pm,Neutral,MSOE,"Kenosha, Wis.",,,"W,3-0",Box ScoreRecap
"September 18, 2018 (Tuesday)",6:30 pm,Away,#1 Calvin,,,,"L,2-3",Box ScoreRecap
"September 21, 2018 (Friday)",2:30 pm,Neutral,#6 Trinity (Texas),"Bloomington, IL",,,"W,3-1",Box ScoreRecap
"September 21, 2018 (Friday)",5 pm,Neutral,Texas Lutheran,"Bloomington, Ill.",,,"W,3-0",Box ScoreRecap
"September 22, 2018 (Saturday)",10:30 am,Neutral,Williams,"Bloomington, Ill.",,,"W,3-1",Box ScoreRecap
"September 29, 2018 (Saturday)",12 pm,Away,Brandeis,"Waltham, Mass.",,,"W,3-1",Box ScoreRecap
"September 29, 2018 (Saturday)",2:12 pm,Neutral,Case Western Reserve,"Waltham, Mass.",,,"W,3-0",Box ScoreRecap
"September 30, 2018 (Sunday)",12 pm,Neutral,#8 Washington-St. Louis,"Waltham, Mass.",,,"W,3-0",Box ScoreRecap
"October 2, 2018 (Tuesday)",7 pm,Away,Wheaton (Ill.),,,,"W,3-0",Box ScoreRecap
"October 6, 2018 (Saturday)",10 am,Neutral,#15 Wisconsin-Eau Claire,"Decatur, Ill.",,,"W,3-2",Box ScoreRecap
"October 6, 2018 (Saturday)",12 pm,Away,Millikin,,,,"W,3-1",Box ScoreRecap
"October 13, 2018 (Saturday)",2:30 pm,Neutral,Emory,"Pittsburgh, Pa.",,,"L,0-3",Box ScoreRecapPreview
"October 13, 2018 (Saturday)",4:30 pm,Neutral,New York U.,"Pittsburgh, Pa.",,,"W,3-0",Box ScoreRecapPreview
"October 14, 2018 (Sunday)",12 pm,Neutral,Rochester (N.Y.),"Pittsburgh, Pa.",,,"W,3-0",Box ScoreRecap
"October 14, 2018 (Sunday)",2 pm,Away,Carnegie Mellon,,,,"W,3-1",Box ScoreRecap
"October 20, 2018 (Saturday)",4 pm,Away,Augustana (Ill.),,,,"W,3-2",Box ScoreRecap
"October 26, 2018 (Friday)",4 pm,Home,Elmhurst,,,,"W,3-0",Box ScoreRecap
"November 2, 2018 (Friday)",12 pm,Away,Rochester (N.Y.),"Rochester, N.Y.",,,"W,3-1",Box ScoreRecapPreview
"November 2, 2018 (Friday)",4 pm,Neutral,Washington (Mo.),"Rochester, NY",,,"W,3-1",Box ScoreRecapPreview
"November 3, 2018 (Saturday)",1 pm,Neutral,Emory,"Rochester, NY",,,"L,0-3",Box ScoreRecapPreview
"November 9, 2018 (Friday)",8 pm,Home,Dubuque,,,,"W,3-0",Box ScoreRecap
"November 10, 2018 (Saturday)",5 pm,Home,Aurora,,,,"L,2-3",Box ScoreRecap
