Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 2, 2019 (Saturday)",3 pm,Neutral,Buena Vista,"Rosemont, Ill.",,,"L,5-6",Box ScoreRecap
"March 2, 2019 (Saturday)",5 pm,Neutral,Buena Vista,"Rosemont, Ill.",,,"L,1-5",Box ScoreRecap
"March 3, 2019 (Sunday)",12:30 pm,Neutral,Concordia Wisconsin,"Rosemont, Ill.",,,"W,6-3",Box ScoreRecap
"March 3, 2019 (Sunday)",2:30 pm,Neutral,Lakeland,"Rosemont, Ill.",,,"W,9-7",Box ScoreRecap
"March 11, 2019 (Monday)",4 pm,Neutral,Wheaton (Ill.),"Clermont, Fla.",,,"W,11-9",Box ScoreRecap
"March 11, 2019 (Monday)",6 pm,Neutral,Stockton,"Clermont, FL",,,"L,3-8",Box ScoreRecap
"March 12, 2019 (Tuesday)",1:30 pm,Neutral,Montclair St.,"Kissimmee, Fla.",,,"W,6-2",Box ScoreRecap
"March 12, 2019 (Tuesday)",3:45 pm,Neutral,Amherst,"Kissimmee, Fla.",,,"L,3-9",Box ScoreRecap
"March 13, 2019 (Wednesday)",3:45 pm,Neutral,Fredonia,"Clermont, Fla.",,,"W,3-0",Box ScoreRecap
"March 13, 2019 (Wednesday)",6 pm,Neutral,Carroll,"Clermont, Fla.",,,"W,1-0",Box ScoreRecap
"March 15, 2019 (Friday)",3:45 pm,Neutral,#9 Linfield,"Kissimmee, Fla.",,,"L,0-8",Box ScoreRecap
"March 15, 2019 (Friday)",6:15 pm,Neutral,Rowan,"Kissimmee, Fla.",,,"L,4-5",Box ScoreRecap
"March 16, 2019 (Saturday)",11:15 am,Neutral,Geneseo,"Clermont, Fla.",,,"L,3-7",Box ScoreRecap
"March 16, 2019 (Saturday)",1:30 pm,Neutral,Hope,"Clermont, Fla.",,,"W,5-4",Box ScoreRecap
"March 28, 2019 (Thursday)",3:30 pm,Away,#7 Ill. Wesleyan,,,,"L,0-2",Box ScoreRecap
"March 28, 2019 (Thursday)",5:30 pm,Away,#7 Ill. Wesleyan,,,,"L,4-5",Box ScoreRecap
"April 6, 2019 (Saturday)",1 pm,Away,Grinnell,,,,"L,3-5",Box ScoreRecap
"April 6, 2019 (Saturday)",3 pm,Away,Grinnell,,,,"W,5-3",Box ScoreRecap
"April 7, 2019 (Sunday)",1 pm,Away,Cornell,,,,"W,6-4",Box ScoreRecap
"April 7, 2019 (Sunday)",3 pm,Away,Cornell,,,,"W,4-2",Box ScoreRecap
"April 13, 2019 (Saturday)",1 pm,Home,Illinois Col.,,,,"L,2-4",Box ScoreRecap
"April 13, 2019 (Saturday)",3 pm,Home,Illinois Col.,,,,"W,3-1",Box ScoreRecap
"April 15, 2019 (Monday)",3 pm,Away,Ripon,,,,"W,1-0",Box ScoreRecap
"April 15, 2019 (Monday)",5 pm,Away,Ripon,,,,"W,10-0",Box ScoreRecap
"April 16, 2019 (Tuesday)",3 pm,Home,Millikin,,,,Canceled,
"April 16, 2019 (Tuesday)",5 pm,Home,Millikin,,,,Canceled,
"April 19, 2019 (Friday)",3 pm,Home,Wis.-Whitewater,,,,"L,3-7",Box ScoreRecap
"April 19, 2019 (Friday)",5 pm,Home,Wis.-Whitewater,,,,"L,3-6",Box ScoreRecap
"April 20, 2019 (Saturday)",12:30 pm,Home,St. Norbert,,,,"L,4-5",Box ScoreRecap
"April 20, 2019 (Saturday)",2:30 pm,Home,St. Norbert,,,,"W,7-3",Box ScoreRecap
"April 24, 2019 (Wednesday)",3 pm,Home,Beloit,,,,"W,12-2",Box ScoreRecap
"April 24, 2019 (Wednesday)",5 pm,Home,Beloit,,,,"W,8-0",Box ScoreRecap
"April 26, 2019 (Friday)",3 pm,Home,Knox,"Janesville, Wis.",,,"W,4-2",Box ScoreRecap
"April 26, 2019 (Friday)",5 pm,Home,Knox,"Janesville, Wis.",,,"W,10-4",Recap
"April 28, 2019 (Sunday)",2 pm,Home,Monmouth,,,,"W,7-1",Box ScoreRecap
"April 28, 2019 (Sunday)",4 pm,Home,Monmouth,,,,"W,8-5",Box ScoreRecap
"April 29, 2019 (Monday)",3 pm,Neutral,Lawrence,"De Pere, Wis.",,,"L,1-11",Box ScoreRecap
"April 29, 2019 (Monday)",5 pm,Neutral,Lawrence,"De Pere, Wis.",,,"W,10-1",Box ScoreRecap
"May 3, 2019 (Friday)",10:30 am,Neutral,Grinnell,"Wheeling, Ill.",,,"W,7-3",Box ScoreRecap
"May 3, 2019 (Friday)",3 pm,Neutral,St. Norbert,"Wheeling, Ill.",,,"W,9-4",Box ScoreRecap
"May 4, 2019 (Saturday)",12:30 pm,Home,St. Norbert,TBD,,,"W,5-4",Box ScoreRecap
"May 10, 2019 (Friday)",4:30 pm,Away,#15 Central,TBA,,,"W,10-1",Box ScoreRecap
"May 11, 2019 (Saturday)",11 am,Neutral,Wis.-La Crosse,Central,,,"W,3-2",Box ScoreRecap
"May 12, 2019 (Sunday)",1 pm,Neutral,Wis.-La Crosse,Central,,,"L,0-5",Box ScoreRecap
"May 12, 2019 (Sunday)",3:25 pm,Neutral,Wis.-La Crosse,Central,,,"L,3-10",Box ScoreRecap
