Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2018 (Friday)",5:30 pm,Neutral,Skidmore,"Springfield, Mass.",,,"L,0-3",Box ScoreRecap
"August 31, 2018 (Friday)",7:35 pm,Away,Springfield,"Springfield, IL",,,"L,0-3",Box ScoreRecap
"September 1, 2018 (Saturday)",10:30 am,Neutral,Westfield St.,"Springfield, Mass.",,,"W,3-1",Box ScoreRecap
"September 1, 2018 (Saturday)",1 pm,Neutral,Endicott,"Springfield, Mass.",,,"L,0-3",Box ScoreRecap
"September 5, 2018 (Wednesday)",7 pm,Away,Marian (Wis.),"Fond du Lac, WI",,,"L,0-3",Box ScoreRecapVideo
"September 8, 2018 (Saturday)",10 am,Home,Carleton,,,,"L,1-3",Box ScoreRecapVideo
"September 8, 2018 (Saturday)",2 pm,Home,Luther,,,,"L,0-3",Box ScoreRecapVideo
"September 9, 2018 (Sunday)",10 am,Home,Macalester,,,,"L,1-3",Box ScoreRecapVideo
"September 9, 2018 (Sunday)",12 pm,Home,St. Olaf,,,,"L,0-3",Box ScoreRecapVideo
"September 12, 2018 (Wednesday)",5:30 pm,Neutral,Wis.-Oshkosh,De Pere,,,"L,0-3",Box ScoreRecap
"September 12, 2018 (Wednesday)",7:30 pm,Neutral,Wis.-Stevens Point,"De Pere, Wis.",,,"L,0-3",Box ScoreRecap
"September 14, 2018 (Friday)",3 pm,Away,Ripon,"Ripon, WI",,,"L,2-3",Box ScoreRecapVideo
"September 14, 2018 (Friday)",5 pm,Neutral,Central (Iowa),"Ripon, Wis.",,,"L,1-3",Box ScoreRecap
"September 15, 2018 (Saturday)",10 am,Neutral,Carroll (Wis.),"RIPON, Wis.",,,"L,0-3",Box ScoreRecap
"September 15, 2018 (Saturday)",12 pm,Neutral,Wis. Lutheran,"RIPON, Wis.",,,"L,1-3",Box ScoreRecap
"September 22, 2018 (Saturday)",1 pm,Neutral,Dubuque,"Waukesha, Wis.",,,"L,0-3",Box ScoreRecap
"September 22, 2018 (Saturday)",3 pm,Away,Carroll (Wis.),"Waukesha, WI",,,"L,0-3",Box ScoreRecap
"September 25, 2018 (Tuesday)",7 pm,Away,St. Norbert,De Pere. WI,,,"L,0-3",Box ScoreRecapVideo
"September 29, 2018 (Saturday)",1 pm,Away,Illinois Col.,"Jacksonville, IL",,,"L,0-3",Box ScoreRecapVideo
"October 5, 2018 (Friday)",7 pm,Home,Knox,,,,"W,3-0",Box ScoreRecapVideo
"October 6, 2018 (Saturday)",1 pm,Home,Monmouth (Ill.),,,,"W,3-2",Box ScoreRecapVideo
"October 9, 2018 (Tuesday)",7 pm,Away,Beloit,"Beloit, WI",,,"L,0-3",Box ScoreRecapVideo
"October 12, 2018 (Friday)",7 pm,Home,Lake Forest,,,,"L,1-3",Box ScoreRecapVideoVideo
"October 13, 2018 (Saturday)",1 pm,Home,Ripon,,,,"L,0-3",Box ScoreRecapVideo
"October 19, 2018 (Friday)",7 pm,Away,Cornell College,"Mount Vernon, IA",,,"L,0-3",Box ScoreRecapVideo
"October 20, 2018 (Saturday)",1 pm,Away,Grinnell,"Grinnell, IA",,,"L,1-3",Box ScoreRecapVideo
"October 27, 2018 (Saturday)",2 pm,Neutral,Lakeland,"Madison, Wis.",,,"L,0-3",Box ScoreRecapVideo
"October 27, 2018 (Saturday)",4 pm,Away,Edgewood,"Madison, WI",,,"L,0-3",Box ScoreRecapVideoLive stats
